asset,feature,lag,pearson_r,pearson_p,spearman_r,spearman_p,n,oos_delta_accuracy,oos_median_delta,oos_folds,oos_positive_folds,pearson_q,oos_positive_rate,status,evidence_score
AAPL,copper_return_1d,0,0.017475299146512538,0.4149866713215162,0.006684994453078113,0.7551874263042082,2178,-0.0007936507936507853,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,copper_return_1d,3,0.012576139634851474,0.5577423835480488,0.02305481368295538,0.2824957748518826,2175,-0.0007936507936507853,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,copper_return_5d,3,-0.011796353103950637,0.5827709528527346,-0.018540480626335457,0.38788917848765164,2171,-5.551115123125783e-18,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,copper_return_5d,10,0.0011333336594482144,0.9579781959104873,0.0006443795945606763,0.976100184321625,2164,0.005555555555555541,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,copper_return_5d,20,-0.020469435499267576,0.3423362746750486,-0.02235125299788987,0.2997936639385228,2154,-0.0015873015873015873,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,copper_return_5d,60,0.02069698101576628,0.3415281722774403,0.03524629075701444,0.10520911266305108,2114,0.008730158730158744,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,silver_return_1d,2,-0.02408253556024304,0.2614756368361784,-0.005465993735169749,0.7988536567333547,2176,-0.002380952380952378,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,silver_return_1d,3,-0.0016299612566477715,0.9394408305640156,-0.007293447845097847,0.7338921126417395,2175,-0.002380952380952389,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,silver_return_1d,60,0.026256740706540636,0.22709511105583982,0.013305125476544168,0.5405440080331398,2118,0.0007936507936507908,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,silver_return_5d,1,-0.02695610411922121,0.20908838689077597,-0.024997640832032715,0.24410492293515235,2173,0.0015873015873015984,-0.003968253968253954,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,silver_return_5d,2,-0.029094385920183496,0.17527674480183947,-0.034188931951665745,0.11117947350635794,2172,5.551115123125783e-18,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,bitcoin_return_1d,0,-0.022656059308143513,0.2903513981887582,-0.008524470133664681,0.6907846447568665,2180,-0.007142857142857134,-0.003968253968253954,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,bitcoin_return_1d,1,-0.0036030243482486073,0.8665106277976408,-0.007566481537923112,0.7240854977922174,2179,-0.0007936507936507798,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,bitcoin_return_1d,3,-0.005467539457377153,0.7987527092252402,0.004809079777938808,0.8225580577350154,2177,0.0007936507936507964,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,bitcoin_return_5d,0,-0.01960883183878412,0.36057627722963925,-0.004787997012503238,0.8233630531870142,2176,-0.006349206349206366,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,bitcoin_return_5d,3,0.033419750378232645,0.11937192400887695,0.030027761510350713,0.1617327340096725,2173,-0.003968253968253965,-0.01190476190476189,10,4,0.9914592642313097,0.4,REMOVE,8.0
AAPL,bitcoin_return_5d,5,0.0013006188815781745,0.9517047335744151,-0.0027834665513698596,0.8968683660304666,2171,-0.00317460317460318,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
AAPL,gold_return_5d,0,0.013029538981925942,0.5437222337618393,0.013850647985892413,0.5186276759482106,2174,-0.007142857142857145,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,gold_return_5d,20,-0.02987324952438065,0.16575971892365088,-0.041962868128246615,0.05150183320168068,2154,-0.0007936507936507908,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,oil_return_1d,2,0.02091171936796571,0.3294351692485973,-0.008013668191126977,0.7086307629801405,2177,-0.006349206349206349,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,oil_return_1d,10,-0.01693192529864417,0.4306005353490567,0.01748935471706002,0.41557843171821646,2169,-0.006349206349206343,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,oil_return_5d,2,0.0032160419311584813,0.8808976656256229,-0.029179112507454794,0.17392353014602707,2173,0.007936507936507941,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
AAPL,oil_return_5d,20,0.009507667231226313,0.659127135852752,0.004614758762800059,0.8304666792096254,2155,-0.006349206349206349,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,dxy_return_1d,1,-0.024305970262923075,0.2568563028136753,-0.019389061535783868,0.3657650040009378,2178,-0.006349206349206349,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,dxy_return_1d,20,0.0036457244905537802,0.8655597353555783,0.002721448712953294,0.8994317445677464,2159,-0.0047619047619047615,-0.007936507936507908,10,3,0.995142207056072,0.3,REMOVE,6.0
AAPL,dxy_return_5d,3,-0.00024113606853871263,0.9910386601910971,0.00648094870644025,0.762749564114313,2172,-0.0031746031746031746,0.0,10,3,0.9957804719623463,0.3,REMOVE,6.0
AAPL,dxy_return_5d,10,-0.0061157912788243115,0.7761012555534956,7.704902670683884e-05,0.9971411961796431,2165,-0.007142857142857145,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,dxy_return_5d,60,0.009759134101517101,0.6537495049821471,0.004822818617262252,0.8245728130676446,2115,-0.0023809523809523838,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,sp500_return_1d,2,0.0061554831840094654,0.7740798943536991,-0.004561445871030929,0.8315544695721178,2177,0.002380952380952378,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,sp500_return_1d,3,-0.016606365544346757,0.4387796413526902,-0.0034855796906766564,0.8709113038180369,2176,-0.0015873015873015927,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,sp500_return_5d,5,-0.01291445321517347,0.5476563351026333,-0.015431121085181555,0.47247339594686927,2170,0.0,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,nasdaq_return_1d,1,0.017263672091805442,0.42066006860953725,-9.076721604092427e-05,0.9966220957895385,2178,-0.0047619047619047675,-0.003968253968253982,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,nasdaq_return_1d,60,0.03917075298003854,0.0714260110986261,0.03750788077387339,0.08431615703358337,2119,-0.0031746031746031854,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,nasdaq_return_5d,10,0.012852131406511806,0.5500512377246546,0.016756679293183117,0.4358116420863155,2165,-0.001587301587301576,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,vix_return_1d,2,-0.005289293076906427,0.8051794300128705,0.001116550570037431,0.9584757192366931,2177,-0.0015873015873015817,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
AAPL,vix_return_5d,2,0.009702241277511915,0.651251169081233,0.009500603774835054,0.658033335971963,2173,-0.007142857142857134,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,vix_return_5d,3,0.02163240288928392,0.3135938727458197,0.007214792840711499,0.7368299815596104,2172,-0.006349206349206332,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,vix_level,2,-0.010469493879090738,0.6253131424352976,-0.00624025002209422,0.7710037691622302,2178,-0.006349206349206349,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,vix_level,3,-0.007151811542599101,0.7387537081965962,-0.0061219829163296335,0.7752763209153551,2177,-0.0007936507936507908,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,vix_level,60,0.012219391804435343,0.5739033161957648,0.0023726659046373628,0.913058561425392,2120,-0.012698412698412691,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
AAPL,us10y_return_1d,0,-0.07160324616879657,0.0008234244445551003,-0.0423295435049228,0.04819050719955792,2179,-0.008730158730158722,-0.007936507936507908,10,3,0.5853697546265223,0.3,REMOVE,6.0
